num_doc_cli,cod_tipo_doc_cli,cod_ejec_bco,num_doc_gte_inv,cod_gte_inv
2547819263673767760,1,2494713351541494980,4621193985370182472,1779618573794003570
7038367658671988298,1,2494713351541494980,4621193985370182472,1779618573794003570
7310443610641699373,1,2494713351541494980,4621193985370182472,1779618573794003570
7354149251371339732,1,2494713351541494980,4621193985370182472,1779618573794003570
4214689604691970201,1,2494713351541494980,4621193985370182472,1779618573794003570
7335290416873570382,1,2494713351541494980,4621193985370182472,1779618573794003570
2137964424600811320,1,2494713351541494980,4621193985370182472,1779618573794003570
1269329876073714287,1,2494713351541494980,4621193985370182472,1779618573794003570
5997524149083784551,1,2494713351541494980,4621193985370182472,1779618573794003570
9148794562796152646,1,2494713351541494980,4621193985370182472,1779618573794003570
3865821745060429709,1,2494713351541494980,4621193985370182472,1779618573794003570
8590339960936176873,1,2494713351541494980,4621193985370182472,1779618573794003570
2645865942883317763,1,2494713351541494980,4621193985370182472,1779618573794003570
6516985107873378987,1,2494713351541494980,4621193985370182472,1779618573794003570
7076852398222676082,1,2494713351541494980,4621193985370182472,1779618573794003570
5571236278494408928,1,2494713351541494980,4621193985370182472,1779618573794003570
4564608774287480759,1,2494713351541494980,4621193985370182472,1779618573794003570
9014237163015187136,1,2494713351541494980,4621193985370182472,1779618573794003570
4120803937534012068,1,2494713351541494980,4621193985370182472,1779618573794003570
3312854269893815696,1,2494713351541494980,4621193985370182472,1779618573794003570
2650322351036401052,1,2494713351541494980,4621193985370182472,1779618573794003570
6770494603140188687,1,2494713351541494980,4621193985370182472,1779618573794003570
3579054841841086843,1,2494713351541494980,4621193985370182472,1779618573794003570
8881661511713517803,1,2494713351541494980,4621193985370182472,1779618573794003570
1560119965645275198,1,2494713351541494980,4621193985370182472,1779618573794003570
4752047809699177781,1,2494713351541494980,4621193985370182472,1779618573794003570
4844485645564623153,1,2494713351541494980,4621193985370182472,1779618573794003570
4215768099988132061,1,2494713351541494980,4621193985370182472,1779618573794003570
666948497120192663,1,2494713351541494980,4621193985370182472,1779618573794003570
3415731267808727007,1,2494713351541494980,4621193985370182472,1779618573794003570
3168161988539365002,1,2494713351541494980,4621193985370182472,1779618573794003570
8064102813901747511,1,2494713351541494980,4621193985370182472,1779618573794003570
8623229231042619212,1,2494713351541494980,4621193985370182472,1779618573794003570
7020971000996053016,1,2494713351541494980,4621193985370182472,1779618573794003570
764796980965800300,1,2494713351541494980,4621193985370182472,1779618573794003570
5720716425242904828,1,2494713351541494980,4621193985370182472,1779618573794003570
5308933080744518660,1,2494713351541494980,4621193985370182472,1779618573794003570
1724340846664579060,1,2494713351541494980,4621193985370182472,1779618573794003570
2722686369052781901,1,2494713351541494980,4621193985370182472,1779618573794003570
3907996439186608334,1,2494713351541494980,4621193985370182472,1779618573794003570
4838391623844631114,1,2494713351541494980,4621193985370182472,1779618573794003570
3177911068956925090,1,2494713351541494980,4621193985370182472,1779618573794003570
1550169968742157709,1,2494713351541494980,4621193985370182472,1779618573794003570
3277635663243167699,1,2494713351541494980,4621193985370182472,1779618573794003570
6531898091670381029,1,2494713351541494980,4621193985370182472,1779618573794003570
5153158405819639562,1,2494713351541494980,4621193985370182472,1779618573794003570
6181809797470777355,1,2494713351541494980,4621193985370182472,1779618573794003570
2119525859484987001,1,2494713351541494980,4621193985370182472,1779618573794003570
3396507415259897828,1,2494713351541494980,4621193985370182472,1779618573794003570
1313973594894829620,1,2494713351541494980,4621193985370182472,1779618573794003570
4268285465144728943,1,2494713351541494980,4621193985370182472,1779618573794003570
1635130243116741263,1,2494713351541494980,4621193985370182472,1779618573794003570
6448105468150427896,1,2494713351541494980,4621193985370182472,1779618573794003570
5703634012001429689,1,2494713351541494980,4621193985370182472,1779618573794003570
1178555419789956377,1,2494713351541494980,4621193985370182472,1779618573794003570
436111627184783110,1,2494713351541494980,4621193985370182472,1779618573794003570
264302111466684459,1,2494713351541494980,4621193985370182472,1779618573794003570
3188468243639424657,1,2494713351541494980,4621193985370182472,1779618573794003570
1215900414037675136,1,2494713351541494980,4621193985370182472,1779618573794003570
1549102553337314646,1,4837268434635590204,6267087304981669273,3068611274367202794
2340303897682218115,3,4837268434635590204,6267087304981669273,3068611274367202794
2500089971349142098,1,4837268434635590204,6267087304981669273,3068611274367202794
2110351144518738511,3,4837268434635590204,6267087304981669273,3068611274367202794
44052639612573608,1,4837268434635590204,6267087304981669273,3068611274367202794
7266712022894255376,3,4837268434635590204,6267087304981669273,3068611274367202794
7176627947183881312,3,4837268434635590204,6267087304981669273,3068611274367202794
7290600809733070476,1,4837268434635590204,6267087304981669273,3068611274367202794
57618518290548635,1,3606137901261204646,4548229588224812420,1964786946992177764
1016474614939452297,1,3606137901261204646,4548229588224812420,1964786946992177764
2773635806298280979,1,3606137901261204646,4548229588224812420,1964786946992177764
354162659804915076,1,3606137901261204646,4548229588224812420,1964786946992177764
6604752321027044603,1,3606137901261204646,4548229588224812420,1964786946992177764
6657848560365553224,1,3606137901261204646,4548229588224812420,1964786946992177764
8062569305404739624,1,3606137901261204646,4548229588224812420,1964786946992177764
8767328958697275043,1,3606137901261204646,4548229588224812420,1964786946992177764
8266380290839481101,1,6547912343076151362,7745895991753920627,6393060264697452315
9210792877987440901,1,6547912343076151362,7745895991753920627,6393060264697452315
1605209611527162142,2,6547912343076151362,7745895991753920627,6393060264697452315
16357963648423677,1,6547912343076151362,7745895991753920627,6393060264697452315
6650502884662678348,1,6547912343076151362,7745895991753920627,6393060264697452315
2726522675078460149,1,6547912343076151362,7745895991753920627,6393060264697452315
147382955211807398,1,6547912343076151362,7745895991753920627,6393060264697452315
3145530582859138363,1,6547912343076151362,7745895991753920627,6393060264697452315
5032327149874578799,1,8961121266251989772,1872056861363575577,8648915042775491028
7356744559669514078,1,8961121266251989772,1872056861363575577,8648915042775491028
417315400941788809,1,8961121266251989772,1872056861363575577,8648915042775491028
3054966579372234805,1,8961121266251989772,1872056861363575577,8648915042775491028
2448647291927787110,1,8961121266251989772,1872056861363575577,8648915042775491028
6186423025278974982,1,8961121266251989772,1872056861363575577,8648915042775491028
4272745669099875490,1,8961121266251989772,1872056861363575577,8648915042775491028
2315253604830555870,1,8961121266251989772,1872056861363575577,8648915042775491028
1717541660933716791,1,8961121266251989772,1872056861363575577,8648915042775491028
5137822799929263238,1,8961121266251989772,1872056861363575577,8648915042775491028
9011897046138280056,1,8961121266251989772,1872056861363575577,8648915042775491028
4320750150160190857,1,8961121266251989772,1872056861363575577,8648915042775491028
8508696034316698675,1,8961121266251989772,1872056861363575577,8648915042775491028
8952365680673004320,1,8961121266251989772,1872056861363575577,8648915042775491028
6122051646176664641,1,8961121266251989772,1872056861363575577,8648915042775491028
7286449682986166899,1,8961121266251989772,1872056861363575577,8648915042775491028
6951819067783154113,1,8961121266251989772,1872056861363575577,8648915042775491028
7015409845551549400,1,8961121266251989772,1872056861363575577,8648915042775491028
571804301903276476,1,8961121266251989772,1872056861363575577,8648915042775491028
640914932296440840,1,8961121266251989772,1872056861363575577,8648915042775491028
2648023970393218128,1,8961121266251989772,1872056861363575577,8648915042775491028
3739412187300736513,1,8961121266251989772,1872056861363575577,8648915042775491028
2891102339211194292,1,8961121266251989772,1872056861363575577,8648915042775491028
2915014587452680721,1,8961121266251989772,1872056861363575577,8648915042775491028
178538980265242451,1,5012423758963647760,1263041317332062711,5233438259559169896
141375674550781718,1,5012423758963647760,1263041317332062711,5233438259559169896
164591391049952745,1,5012423758963647760,1263041317332062711,5233438259559169896
4348766761966552320,1,5012423758963647760,1263041317332062711,5233438259559169896
9214031560005113634,1,5012423758963647760,1263041317332062711,5233438259559169896
4439254067050702823,1,5012423758963647760,1263041317332062711,5233438259559169896
5047840086136637358,1,5012423758963647760,1263041317332062711,5233438259559169896
1834200982111438963,1,5012423758963647760,1263041317332062711,5233438259559169896
5736351477836047394,1,8351875241368920213,8588671355042849336,6994591560675612489
8952746624928993477,1,8351875241368920213,8588671355042849336,6994591560675612489
8716497240261927330,1,8351875241368920213,8588671355042849336,6994591560675612489
6811386474778270889,1,8351875241368920213,8588671355042849336,6994591560675612489
1525618395257663974,1,8351875241368920213,8588671355042849336,6994591560675612489
8362030472675794347,1,8351875241368920213,8588671355042849336,6994591560675612489
1491339304999370420,1,8351875241368920213,8588671355042849336,6994591560675612489
123804744470972916,1,8351875241368920213,8588671355042849336,6994591560675612489
7938009639605796971,1,8351875241368920213,8588671355042849336,6994591560675612489
8815062766624875611,1,8351875241368920213,8588671355042849336,6994591560675612489
1793724059196969292,1,8351875241368920213,8588671355042849336,6994591560675612489
4679512847719564704,1,8351875241368920213,8588671355042849336,6994591560675612489
1484410180916054538,1,8351875241368920213,8588671355042849336,6994591560675612489
5394412582800170711,1,8351875241368920213,8588671355042849336,6994591560675612489
3119050135466649243,1,8351875241368920213,8588671355042849336,6994591560675612489
271020823326219363,1,8351875241368920213,8588671355042849336,6994591560675612489
1242386490507764625,1,8351875241368920213,8588671355042849336,6994591560675612489
7365774090659621464,1,8351875241368920213,8588671355042849336,6994591560675612489
8608379179918246129,1,8351875241368920213,8588671355042849336,6994591560675612489
4749657500674443213,1,8351875241368920213,8588671355042849336,6994591560675612489
5409660923939212290,1,8351875241368920213,8588671355042849336,6994591560675612489
3025643532013438183,1,8351875241368920213,8588671355042849336,6994591560675612489
